Subject,System,ticket_id
[SVR21B P2][Tef UK Field Trial][NBI PM Files have missing data since 16th March 16:15 GMT],USM-R,b9e9f0b0-3672-4012-8de8-1ee7371bea0f
Create session fails - mm.l2tp apn,Gateway General Packet Radio Service,b63ba607-b027-42b8-8da8-ce9e166abbeb
[SVR21B P2][Tef UK Field Trial][CMAS WRWarningRequestFail on 9th of March '22],Distributed Unit,bb9e1f84-62b5-4cdd-ada6-c81764b009a1
3UK LTE- Voice Retainability drop on network level,Distributed Unit,625b16c9-b0c3-4515-a79c-e72e9ab90ac8
we are observing DISK OVER LIMIT ALARM in MR0MME01,C-MME/SGSN,0bbaee80-0a25-41c1-bd9d-c3bfc4b488c3
Sites observed increase in S1 Fail during “IND MME Communication Fail” alarm,Distributed Unit,3a86fa22-0e22-4c86-b42b-a45e222e873e
"Raid/Disk got failed and Physical disk unrecoveralbe media error observed in Enclosure 1, Slot 3 in Manchester-2 LSM MR0LSM2M",Operation System Support,96b1b1a1-7f1f-45bd-abcd-612449577a28
Paging Success Rate,C-MME/SGSN,30da4983-59bd-4863-82e4-661a35dd8983
Raid/Etc got failed in Manchester-2 LSM MR0LSM02M,Operation System Support,b68ca97a-ac91-4698-a5bf-c5c893bc6dec
/Disk got failed in Birmingham-2 LSM Primary server BM0LSM2M,Operation System Support,dda9a3f9-020d-4521-97a4-d444c27aca40
/Disk went faulty in Manchester-2 LSM MR0LSM2M,Operation System Support,dff666c9-24ad-463f-9adf-28f90654c7ee
"Physical disk unrecoverable media error received on Enclosure 1, Slot 5 in Manchester-3 LSM MR0LSM03",Operation System Support,17665e2e-e44c-469b-b49f-38c52d90cb16
DN1SAE04 A1502 FUNCTION FAIL ALARM,Gateway General Packet Radio Service,06504991-57ad-41ad-b3c3-889ff37d6384
Raid/Disk got failed in Birmingham 2 LSM BM0LSM02,Operation System Support,12222247-174c-442b-ad76-799bfe427827
SLR90 P4: ManagedNrm.txt Issue ; Missing PLD in CM xml file,Operation System Support,00fd5541-c050-4ae2-8f0b-d795d20b22c9
3UK Security/PEN Testing: Recovery MOP after eNB default Password change,Distributed Unit,4e4234be-1341-4757-8b4a-9e3bd5ae7a6a
OpenRAN Fault,USM,42a10ae7-37f5-441a-9eae-232de4e95d80
"Site down, long pending case",Distributed Unit,4a962ef2-190b-435a-b967-2323ff9bb03b
"Site down, another long pending case",Distributed Unit,520b6c14-561e-4a47-81af-50c0e731a29a
L21 Down,DSO,00df4a14-04b9-4cfa-a2a1-abe1272cca3b
/home directory utilization showing  85% for HH0LSM3B,Operation System Support,48a9c33a-2d80-4ba7-a91a-a8a6b36b6935
Possible Tomcat issue on Large Scale LSMR (HH0LSM05),Operation System Support,ba170a1f-1dd6-43b2-ae5a-5e5b31960832
Certificate alarm on enB,Distributed Unit,7d804277-891d-4675-94ba-0c420719af14
VFUK GC USM NR Cell call trace not functional USM ver22C,USM,4434ddd2-0e73-43c3-8a49-8fb0c77eb965
PSCELL change failures due to EndcIntraChgFail MenbFail cause,CU,f3e2da80-0a3c-407c-bd25-3b255d5e365f
96090 S2 MMU loss of connectivity,MMU(Samsung),b6e561d7-2169-46c7-8583-e0d44144dc04
EST008- Sleeping cell issue on Sec 3(CNum8),Distributed Unit,a6fae02b-6108-4b99-927b-c5e44e7bd904
/Etc Failure observed in LSM MR0LSM1M.,Operation System Support,f6ff3abd-5f98-462d-9b63-f30c354c872a
Samsung Inter LSMR eNB Migration Failure,Operation System Support,d283825b-6978-4c95-aaba-3fe79c487fec
Improvement in Samsung VoLTE Silent call UL KPI since 17 April onwards,Distributed Unit,62a8846e-2e72-45ad-9251-b3992ea9d459
Nbr-ngran-communication-fail alarms,ACPF,bad79e12-0649-409a-9bbc-19b9ba619bb9
Test1-Jason,RU,034159e1-0a30-471f-87d1-4e80893e933d
TEST CASE---IGNORE,Distributed Unit,c839a281-a8ef-476a-bfe8-77ec9cd46a1f
SNMP walk failing on multiple sites on all LSM.,Operation System Support,d46d2c60-e43e-469c-858d-e8d1e12e34fa
After Samsung PEN-Security SSH restriction Activity on all LSMR multiple tools Affected facing connectivity issue with all LSMR.,Operation System Support,4d9bc1d0-2ff9-4945-b1d8-689a21543d91
Disk Failed on LSM BM0LSM2B.,Operation System Support,f66dd61d-a876-4ebb-aac8-c2117115f6bf
"cronjob failure on many LSMR on  BM01,BM02,HH01,HH02.",Operation System Support,d091924a-e2ad-4afb-b505-6e2ba56a2e00
Test ticket,Distributed Unit,00686e48-c706-4068-abd8-c8c17367f816
LSM Backup server is down since increase in volume /,Operation System Support,471ac2be-b762-4152-9cd1-82a930b7897c
[SVR23A O-RAN][VFRO ORO Pilot Romania] SW Re-fort gtpb.lte.xcg,Distributed Unit,59c278a2-9768-454b-ac3d-2df2c232dcbb
[SVR23A O-RAN][VFRO ORO Pilot Romania] S1 Setup failures with causes S1ConnEstabFail CpCcFail / S1ConnEstabFail S1apSigFail,Distributed Unit,e9dfa0bf-f1a4-4242-ab3c-37384c38566d
AFD001 - Support required for SW Upgrade and PLD,Distributed Unit,a095f9c3-d1c2-47a8-8793-c9defc63c0d1
Disk Fail observed on BM0LSM1M.,Operation System Support,f65ca3f4-f0ef-48a7-893c-f6a5e8199850
LAM037 - RRH Digital Input low Alarm,Distributed Unit,7bc003ca-4dc6-4499-8b38-db1fa259b40b
[SVR23A O-RAN][VFRO ORO Pilot Romania] No mobility at pre-activation for 3004TT_O_CR0383_ORAN_GL  1. Issue Definition Pre-activation of the site 3004TT_O_CR0383_ORAN_GL was done early morning of 16th,Distributed Unit,eaba4a9d-5d85-4892-b43d-fd0759904863
"[SVR23A O-RAN][VFRO ORO Pilot Romania] Poor RRC Setup Success Rate on ORO 2587BO_O_CR0165_ORAN_GL cell-num = 10, suspect single user",Distributed Unit,1ffdc04d-7044-418c-a735-93be41cdac4b
[SVR23A O-RAN][VFRO ORO Pilot Romania] Declare neighbor relations with Yang not possible,Distributed Unit,2b4b371d-b70c-4966-96aa-36120da18c35
Getting error of invalid command while trying to schedule any commands in HH0LSM2M.,Operation System Support,ec8492f4-b398-41c7-b5fb-bfdf88896eb6
Hardcoded user on LSM system.,Operation System Support,9456c91d-7d50-4240-9354-f24caabf73d6
Hard coded user credential on eNB,Distributed Unit,daf3db91-9c63-43f7-8bcc-b072a1283d0f
3UK Testbed LS-LSM GUI Not Opening after DC migration,Operation System Support,9d2c870f-ac46-4901-809b-1d7ee6ae773a
DB Index of SYSIP is not as per standard format for few sites,Distributed Unit,399501d4-9439-4fb4-913b-5e75eff9957e
/VOS/2587BO_O_CR0165_ORAN_GL/ORU[6]-ORU[6]/updownconverter0/1008 Alarm,RU,c6bcbe78-552d-4ddb-ad2e-c3513ca86fe6
LSM2-M  Disk failure,Operation System Support,c93f6d84-f760-41d0-b5b5-e0480f7cae83
RRH LOW GAIN alarm active on 2 sites: L1400 sector -3 of HGN019 and VWH020,RU,af4d0fc4-894d-4191-a84c-69777c36e826
"ORU-2 ""Unit is out of synchronization""_/VOS/3004TT_O_CR0383_ORAN",RU,5a6be4f2-4d03-4e2c-9836-600f8243b0fc
"LSM1-M disk failure on Enclosure 1, slot 8",Operation System Support,cad11efd-9a0a-4821-afa3-a8d499104ce2
Error on Call Trace function starting on LUA eNB20 in HTPLSM02,Operation System Support,594c250a-5e1f-4e7d-a7f1-4be65d215832
Disk Failed on MR0LSM2B,Operation System Support,2040bcd6-de63-4794-b6fd-4490f32471e7
Internal TS24511HeNB11 : : Preprod :: [eNB_1048511] check ip duplication issue,Distributed Unit,4355e512-c50f-414b-a1c0-5afc32468717
ssl certificated renewal and secure connection fix required for iDRAC,Operation System Support,c8a87e56-4283-4a89-aae2-8d44405900dd
"[SVR23A O-RAN][VFRO ORO Pilot Romania] Feature LTE-SO0802 The feature kicks-in as planned & working for the cells except for 2396PO_V_CR1516_ORAN_GL, cell-num = 51",Distributed Unit,1a6c3f91-2376-4697-816d-3208d877df5c
2396PO_V_CR1516_ORAN_GL-DPP[0]/MIDHAUL_PORT[0] dpp port-down Alarm,Distributed Unit,1741d5ee-b351-4ba4-872c-64a0c4415529
RAID Disk failure on MR0LSM1M,Operation System Support,5396137b-7678-4a2b-a372-7aaee3c76996
"VFUK Prod USM - Issues creating new NE's, loss of functionality & slow response",USM,2d257807-c0c1-4c6e-b552-a224ff8fd71c
HS0LSM1M_MS01: Switchover fail to MS01 from MS_B,Operation System Support,0e63f96f-47ff-4c0b-b477-30dc83b96f5e
LTE-SW5001 Multi-PLMN - 2nd PLMN not broadcast in SIB1,Distributed Unit,d58cc5a8-8fe9-4a71-8b04-c18f32728aa7
Date Format change on FB LS-LSMR,Operation System Support,df56cd5f-4976-4f13-868b-ee4ada1e5931
LTE Geolocation - plmn not reported accordingly in MORAN configuration,Distributed Unit,1dd84ed0-613e-468a-81d9-8f67a13c2529
Observed SAMSUNG SAE LEMA0 Memory utilization gradually increasing in 2024,Gateway General Packet Radio Service,c68ecb21-2e1c-494f-9c94-4c974ac3c91e
Support required to investigate on NTP Failure alarm  in FB01 sites(527 site),Distributed Unit,6ec8cac3-176a-4193-bec0-c07419a92195
USM not acces,RU(Samsung),22093b39-c40a-46be-b083-9cb1169edf27
Disk Failure on HH0LSM2M LSM,Operation System Support,524bd984-be1f-4968-b67a-70a560b6646f
Physical disk unrecoverable media error received on HH0LSM1M,Operation System Support,1c25684f-eec1-4b1f-9ec7-995d9283cda2
LSM1_M Not all hardware is up - Enclosure0/Slot10,Operation System Support,7d1d6140-2eb2-4901-9203-10c71102355b
5G SGnb addition per Gnb Family is not Pegging on USM for Some Specific Sites,ACPF,ea01bd05-df64-4e95-b89b-7a2847017259
CSL Issue for LTE after Migration from BDC to ADC,USM,7221f000-b415-40e0-bbaa-6bb1abf479be
"Sleeping Cell Issue on Site /TEF/510343296A , L800 S1/cnum21",RU,a1c05790-5eb6-4ba1-abf1-638eb6784bbe
Samsung SCO 23B upgrade to 24A not working - SCO system down,CaaS,8b079da0-b623-4aed-8ca1-00d9f8c41d95
PM Data missing for MR0LSM2M,Operation System Support,4b8212e6-c434-4984-9a2c-2db514a3964e
Missing KPI related statistics data required by Telefonica/Orange,USM,caa9c944-b6f8-450e-91c8-5f937e5791fa
MHA Cutover Issues,Distributed Unit,181d0da7-eecb-4446-8b9d-b3dffbfb92ed
RAW PM Data issue for eNB LDY067,Operation System Support,45782b29-cd10-4fb1-80f1-eabfd85f7d51
DL Vol and  Accessibility/Retainability Trend drop in Samsung,RU,7544ab46-b143-4f15-b3bf-8391edd6c65b
Central lab USM not stable,CaaS,2672d89d-94de-435b-a7f6-50bbf3a74228
3UK [MOCN ]MME sends UeContextReleaseCommand/ErabReleaseCommand = Miscellaneous but eNB counts 'Abnormal';  change to 'Normal' ?,Distributed Unit,1424af34-64f0-4fc3-994f-d7c3f848e7d6
"""Filesystem over 90% full""  error observed on  CS LSM 3par storage",Operation System Support,c2bb7dad-5c7a-41b8-a7a6-82204f71c0ed
[OFR] LTE 800 MHz cells not taking traffic,RU(Samsung),83df1f1f-a34f-4ec4-b4ca-64eafb914f75
[ESN Beta Client] Ringing notification is not received by DUT 1 during 1:1 PTT call by DUT 3(Account2) to DUT1 & DUT 2 with same account(Account1),Smart phone,f47e71c8-abe7-46b6-9918-bf44fb661481
"[ESN BETA MCX Client] MT ringing notification does not stop, despite MO ringing timing out after 30 seconds",Smart phone,0180b6e7-af38-4e0c-bc6c-7bf1236148de
"Reg_006-001, Reg_007-001 testcase fail due to inconsistent notifications",Smart phone,53794032-4b57-43bf-94b8-280cea92e99f
[ESN MCX GA Client] - Ambient listening - Receivable device screen for Target user with concurrent login has an issue.,Smart phone,6c2172a8-db7e-49fd-9748-af93e17f1b94
[SVR24A P2 O-RAN][VFDE Pilot Germany] High number of ENDC addition execution failures on the FSI post swap from H vendor,ACPF,63ffdafb-ff4b-463a-9ffb-463f2dafa499
User 30010010 is getting the mapping error message and unable to login to the PTT service,Smart phone,28c7cc0e-59ea-47c6-b440-ff69fc287cda
Counter Connestabsucc does not equal S1connestabatt,,957f3d5e-8356-4e7b-9e47-65407c8de8e1
UAG EATF unable to acnchor Emergency calls,Unified Access Gateway,f9d23783-8a4e-45b2-8e38-d4cc727a8a2b
HH0UAG11 - MP card OOS causing media guard fail,Unified Access Gateway,d6a1d81f-6b99-435d-a934-eac0782e87f9
UAG sending wrong response for immediate call hold,Unified Access Gateway,d219cf71-06c1-4f71-973b-227fb4ff0089
High Implicit Detach failure rate,C-MME/SGSN,9a4be68b-8004-47ea-bbde-7d3ddbbd4be2
3UK_LSMR unable to connect to BM0LSM2M,Operation System Support,0a9675e8-49ea-4316-be46-9da8158c4062
eNB default route missing on some pre BIS sites,,4ed283af-9f9c-414b-8003-a9d855092191
Early failure in radio interface procedure,,38a7f60f-de22-4917-a1c8-c1b96d0f0b97
DL BLER due to high DL MCS with low CQI after handover,,10ff6512-08cb-4f53-9ee0-5390ec0391c9
Insufficient UL grants without TTIB leading to audio gaps,,b1b79065-8dab-4467-9966-92cfa7c111c5
Post SLR4.5.P1 Upgrade Traffic Distribution Shift observed,Operation System Support,bc875d6a-1c8b-40e9-b25b-7123bf276e44
3UK LS-LSM Testbed FAT test questions support,Operation System Support,be805536-7d9d-43e4-9b66-e414a679a51d
Large Scale LSM: HW alarms not reported to Aceman GUI,Operation System Support,e412f945-d09e-4932-9348-8c08475e7044
eNB SLR4.5 P1 - Overall Accessibility degradation,,66231f4b-09b8-4c9a-83c0-487e9d3c7ef2
"MRF - SIP;cause=529;text=""Internal hardware failure in MG",MRF,236c40f2-4640-4017-8cb3-a2fd029924f6
After LSMR6.0 upgrade and rollback to LSM4.5 P1 sw performance S1/X2 IN/Out HO per QCI stats not visible on Dev LSMR-2,Operation System Support,478ea62a-a793-4ac3-b280-763dcb7fd351
LS-LSMR - IMSI trace is not capturing interaction between core network elements,Operation System Support,479ea4b2-5384-43b1-a167-331236a7b197
MR0SBC12  Proliant BL460c Gen8 bay14 degraded,,bcb05933-1ad9-41fa-9b26-879b23073b0a
SM1/SM2 root password not configured - BM0IMS02,Call Session Control Function,4c44843a-4291-4821-be29-abfda847642d
HH0UAG12 - Initial registration success rate degraded,Unified Access Gateway,1ff541ca-8e56-4940-99d1-8f8c49107187
LSM6.0.0:Sessions are not timed-out automatically as per config set in 'mainwindow-logout.json' file,Operation System Support,c3c0cc87-f983-44ab-ae5c-7a6906e2755c
ENBPI measurements per ENB having no ENB,C-MME/SGSN,7f1aed07-57c3-4a83-8a6a-2f5a9b44acb9
ALD device information is showing 'ALD_DOWN'  after SW rollback of LSM to 4.5P1,Operation System Support,0d84f821-06a8-49ad-9095-7e30eed67f6c
LSM Missing PM OSS Raw Stats,Operation System Support,d948466b-ceab-400e-a863-b3b69c3a6464
eNB Prioritisation for B2 & A5 MR,,de6290fa-7521-4de4-a460-5ddf3e090cc0
Inter SGSN HO failed - empty rRC container,C-MME/SGSN,0074a8e1-509a-46a6-94b9-7229d44ccbfd
LSM6.0 - Detail information and problem cause pop up window is not displayed for some events generated by eNB on LSM Event Viewer,Operation System Support,088689ed-3810-41a7-9375-43eb5b21ad6a
LSMr Heartbeat alarms are not appearing in AssureNow,Operation System Support,400b5172-406d-4be2-8752-e66e3c4d885e
fan is not powered and causes the site to cyclic restart,Distributed Unit,c5ab5775-9746-4459-a255-1c83c0dd39cc
RAID Disk alarm,Operation System Support,570852cf-697d-4842-9da6-d47ad559b57d
CellAccessInfoLogic_intraFreqCellReselect_0=0 for BM0LSM01 (=1 for all other LSM),Operation System Support,f2de5657-1e1c-449b-91f2-bb8909b120bf
No MSISDN in SAEGW S-CDRs,Gateway General Packet Radio Service,5f93fbe6-e25a-4b89-ae7b-8bb924795ef0
"LSM 6.0 : Feature LSM-CM0101, NE Grow/Degrow -> Height parameter",Operation System Support,0ada030b-1418-4346-b00b-8168b16777b6
3G APN override - empty APN,C-MME/SGSN,0e1bd884-4beb-4e06-99fb-fde4a97b06b0
X2 Auto delition NOT working,Distributed Unit,fc0c0030-4831-42b2-a97c-be032143a62f
SLR6.0 - Inter-frequency periodic ANR is not triggered in SLR6.0 SW,Distributed Unit,159ce0c4-5a38-48cc-bcc7-c9628a0f8e36
HH0SBC12 CE's in slots 7-14 & 8-6 constantly rebooting,,a109a866-a735-4b67-a9c6-18490034b995
Leap second  in the end of the year,Operation System Support,b89aa2ba-eb60-41dc-8276-c7aef5f44ca5
RCA ticket for TS16C05K We have noticed that Hemel VMIG server (HH0VMG02) is rejecting Registations with Fault Code 5612,VMIG,91f55db3-636e-48e6-94b7-2fd011bee205
IRATHO Prep SR degradation,C-MME/SGSN,5b2be5f5-8c13-4b7f-a2a3-5f9fa8de8c5b
MR0CGW02 fan halt and processor halt alarms,CGW,e53850ce-6b36-4806-97b8-f863f29cb6c9
Drive Fault on HH0CGW03,CGW,ef8ea3f5-50d1-4c50-89e9-22ae9c993517
ERR_ETC for PDP Act increase on Samsung SGSN,C-MME/SGSN,a684f0db-c3b2-4b06-b71f-e8ba495ac051
SLR6.0 (F(e)) ICIC and Samsung/3gpp ICIC feature interaction,Distributed Unit,24cf65d0-df52-4da9-a6b9-b9515c6fcc6b
SLR6.0.0 MRO Function - Customer Questions - R9 vs R10 Counters,,aab2f236-4a6b-4c0b-a450-eba8f6da8d7e
LSM6.0 with LS-LSM - FW verification fails with eNB's on SLR 4.5 P1,Operation System Support,b80d98a4-e3c1-47d3-871f-d905a073f3aa
eNB SLR6.0.0.P0_P02 FOA - Cell Availability,,55e9f1a8-d9ab-433d-851a-f7a2d79c7e30
eNB SLR6.0.0.P0_P02 FOA - LSM Performance Statistics GUI,,4b216cf6-451c-41d9-a3e3-6b54129eb658
"LSM6.0 with LS-LSM - User accounts time out By Scheduler, though logout timer has been set to ""0""",Operation System Support,e62bdce8-ede5-49f6-b829-07e1d218c37e
Searching Radio Function on Neighbour Management,Operation System Support,f310b4b6-63f9-48ac-ba35-84cc2d6fcd41
Message Attack Protection,C-MME/SGSN,0791e8e4-9a7c-4143-82a5-154c046a639c
eNB SLR6.0.0.P0_P02 FOA - Eutranipthroughput,,5277e95f-c332-4814-8e6f-d4dcdb8a55ba
SAMSUNG_4G_MR0LSM03_LSMR_RAID/Disk(H/W) Check Fail_2082/MS_1/RAID/Disk,Operation System Support,8bf3d9bd-35d2-42a8-90ef-3f849e6e6918
CAL1800/L800: Degardation in UL Cell Active throughput,,6b28122c-872e-49d7-b227-ef506a062e75
"Software NOK for 152 sites on Birmingham LSM-4 for files ""quicksec.ko.opw & ikem.opw""",,e2a9a88b-e761-4fc3-a455-a4b5d5f6ba99
SLR6.0.0 – LTE1800to3GOffload -  LB_EXIT_DELTA_THRESHOLD does not have any effect on 3Goffload feature,Distributed Unit,243c9105-6b06-45eb-ac66-dc8a2579aa7a
Disk_BM0LSM3B/Disk(H/W) Check Fail,Operation System Support,ac3f1807-a535-4f17-99db-dc0c886dc261
BM0LSM04 with wrong time after DST,Operation System Support,37d0956f-af1b-4f0b-b490-e8fbd6b82e74
CA L1800/L800 POC:  Carrier Aggregation : Air Packet Counters : Scell Added but not activated,,edb0ee6e-dd69-4665-88b6-249f017ac605
eNB no response to Initial Context Request leading to Detach,,07192dc4-92ef-499b-987f-8a19e0e06cf5
"LTE-ME3308, UL Frequency Selective Scheduling - Interaction with PRB Randomization",,7d299d3a-0177-4d71-a26f-25ee7dfe5f95
SLR 4.5.0 : CA : aPeriodic Reports sent with MCS29 increment incorrect counter,Distributed Unit,7a5b971b-42d2-4d6b-bba3-9dc487fe3274
LSM023 | X2_S1_HO Degradation,,2ed4d0a9-40a5-4a0b-b028-29a7f6a71cb4
DN1SAE01 - HW ALARM 1803 - IODEV 0-50-RAID0:CONTROLLER_A,Gateway General Packet Radio Service,cca5f898-4bc9-4428-b783-6435b6946e3c
measurement,Gateway General Packet Radio Service,0e6f2580-b6c9-4519-a72f-ce62ec04c790
VCE with SLR6.0:  On VCE enabled cell with increased maxHARQTxBundling the Mirror Hopping flips when TTI-B is active.,,ed470975-0e8f-4aa7-9b13-9a4421b53f16
KPI report naming problem,Unified Access Gateway,c85e0c09-ee67-4500-a7ca-1f0896d6a538
Large discrepancy between CSL and Performance Statistics CSL family for release cause [0x014A]S1ap_CauseMiscUnspecified,,0bbaf9fd-3337-4039-9f8c-5827c1aec984
Degradation in SR of Added ERAB - QCI5 (L800 - Erabaddfailnbr Rrc Sig Fail),,b6d597f0-2bfc-4a6e-8808-bdd3f0e6ef67
L2100 - Spectrum Analyzer is not functioning for L2100 cells on LUA HW,Distributed Unit,2742efae-a6c4-407f-b3b6-e80cbb06c23d
SAE not responding to NODE ALIVE message,Gateway General Packet Radio Service,188e43de-fd30-4e71-892e-3aaa878822ca
LTE handover towards weaker cell reported by UE,,ed3171df-171e-4446-b4cb-59b99510e991
KR0040 degraded KPI,RU,f4884cba-6aad-4471-b29d-e2bc4f57bf33
LK0195 RRC call drop degradation post SLR6.0 upgrade,RU,08163ca8-b964-4da3-99b3-3f2a450010f1
RAID/etc disk failure in BM0LSM3M,Operation System Support,315d77a0-55ca-4635-bb96-7e2cdb56f344
eNB doesn't send RRC Paging message for MT call,Distributed Unit,12576453-be09-41dd-8ee8-ea4556185cb2
Not able to do SSH and Ping to HH0LSM1B(10.67.228.7) for all other LSMRs,Operation System Support,0f20f4d3-182a-41ee-b6b9-d8fd67b350e8
UL FSS SLR6.0  FOA - Pdcpsdulossrateul Degradation,,3e14912b-fb21-4bc6-ba34-eee2da498ccf
LSM/SLR 7.0.0 testing - RRC Connection Establishment counter double pegging,Operation System Support,e257f848-e89c-4621-8156-c92542c16e00
Dereg and BYE racing condition in SBC,SBC ,0038d39e-51c0-4ac3-a290-7124c32c1a5b
RAID Disk failed in Hemel 1 LSMR,Operation System Support,38077380-1074-48a4-a5c3-1ed26994c475
PSS & SSS Antenna Port Transmission Configuration,RU,32aadb66-fa2a-4fd9-baab-6cb1060ab9f5
HH0CGW03 Bay 8 Failed Drive,CGW,933d7edc-e687-496a-8e73-00ff1ffaa093
HH0CGW03 RAID Array - Bay 3 Failure,CGW,c4d2df84-ba42-4dd4-bc99-25e873806a38
X2 HO IN degradation for LAM057 & WDW013 due to InterX2InPrepFail_CpCcFail,,6a2a561f-8a4e-44ec-b662-44176b68e72d
SAMSUNG LSMR_HEMEL04_RAID/DISK FAILURE,Operation System Support,c227e29b-9070-4ebd-8354-6c5949b9e2c0
Need to open port 14018 for the CSM servers,,df0632b3-ce9f-4279-8875-bbfb891ca1ee
HSS Initiated QoS Mofication,C-MME/SGSN,b2a6aab4-48ae-412e-b715-910dc9c286ea
MR0SBC11 - cannot ssh to MP pair 2,Unified Access Gateway,24999b15-66bb-40d4-9b86-e655f31d3fd3
Commands missing from Command reference document,C-MME/SGSN,04288d98-9e0b-4d4c-bac1-818c93fb64d4
